# File Starting Date: 05 02 2020 TIME 09:51:58.4
# Directory: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/OH--OV-UF-O2-/option4
# File: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/OH--OV-UF-O2-/option4/CeO2-04.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 58 	 -17734.8966348910 	 7	 	 0.004110 NO	 	 0.000674 NO	 	 0.018245 NO	 	 0.004008 NO	           0.064
 	 59 	 -17734.8967251270 	 8	 	 0.003270 NO	 	 0.000571 NO	 	 0.065371 NO	 	 0.008016 NO	           0.128
 	 60 	 -17734.8968718530 	 8	 	 0.001635 NO	 	 0.000343 NO	 	 0.113709 NO	 	 0.016031 NO	           0.256
 	 61 	 -17734.8970607830 	 11	 	 0.003090 NO	 	 0.000613 NO	 	 0.285559 NO	 	 0.032063 NO	           0.512
xxx 	 62 	 -17734.8970433170 	 12	 	 0.003090 NO	 	 0.000613 NO	 	 0.063069 NO	 	 0.008016 NO	           0.128
xxx 	 63 	 -17734.8893047940 	 22	 	 0.003090 NO	 	 0.000613 NO	 	 0.013911 NO	 	 0.002004 NO	           0.032
 	 64 	 -17734.8971142910 	 18	 	 0.001916 NO	 	 0.000511 NO	 	 0.026817 NO	 	 0.004008 NO	           0.064
 	 65 	 -17734.8972123400 	 12	 	 0.001531 NO	 	 0.000414 NO	 	 0.059108 NO	 	 0.008016 NO	           0.128
 	 66 	 -17734.8973468570 	 9	 	 0.001625 NO	 	 0.000429 NO	 	 0.111115 NO	 	 0.016031 NO	           0.256
 	 67 	 -17734.8975384530 	 10	 	 0.003821 NO	 	 0.000663 NO	 	 0.270785 NO	 	 0.032063 NO	           0.512
xxx 	 68 	 -17734.8974141050 	 12	 	 0.003821 NO	 	 0.000663 NO	 	 0.056719 NO	 	 0.008016 NO	           0.128
 	 69 	 -17734.8976305860 	 21	 	 0.002649 NO	 	 0.000652 NO	 	 0.113537 NO	 	 0.016031 NO	           0.256
 	 70 	 -17734.8977621030 	 9	 	 0.004967 NO	 	 0.000876 NO	 	 0.162088 NO	 	 0.032063 NO	           0.512
xxx 	 71 	 -17734.8971400720 	 11	 	 0.004967 NO	 	 0.000876 NO	 	 0.047974 NO	 	 0.008016 NO	           0.128
 	 72 	 -17734.8978318310 	 13	 	 0.002592 NO	 	 0.000668 NO	 	 0.068452 NO	 	 0.008016 NO	           0.128
 	 73 	 -17734.8979490570 	 11	 	 0.002991 NO	 	 0.000720 NO	 	 0.064206 NO	 	 0.008016 NO	           0.128
 	 74 	 -17734.8980594910 	 9	 	 0.004395 NO	 	 0.000855 NO	 	 0.086837 NO	 	 0.016031 NO	           0.256
 	 75 	 -17734.8981199820 	 9	 	 0.003920 NO	 	 0.000877 NO	 	 0.119936 NO	 	 0.016031 NO	           0.256
 	 76 	 -17734.8982365750 	 9	 	 0.005468 NO	 	 0.000950 NO	 	 0.066549 NO	 	 0.014964 NO	           0.512
 	 77 	 -17734.8982967210 	 9	 	 0.003046 NO	 	 0.000730 NO	 	 0.069109 NO	 	 0.012746 NO	           0.512
 	 78 	 -17734.8983682760 	 11	 	 0.003591 NO	 	 0.000629 NO	 	 0.104022 NO	 	 0.012985 NO	           0.512
 	 79 	 -17734.8984727260 	 10	 	 0.003267 NO	 	 0.000755 NO	 	 0.053660 NO	 	 0.008819 NO	           1.020
 	 80 	 -17734.8985321520 	 8	 	 0.004809 NO	 	 0.000849 NO	 	 0.036570 NO	 	 0.008157 NO	           2.050
 	 81 	 -17734.8986114780 	 8	 	 0.003100 NO	 	 0.000647 NO	 	 0.073088 NO	 	 0.010052 NO	           2.050
 	 82 	 -17734.8987001820 	 9	 	 0.002040 NO	 	 0.000563 NO	 	 0.193181 NO	 	 0.020744 NO	           4.000
 	 83 	 -17734.8993882120 	 22	 	 0.006290 NO	 	 0.001077 NO	 	 0.491986 NO	 	 0.053074 NO	           0.000
xxx 	 84 	 -17734.8980997950 	 11	 	 0.006290 NO	 	 0.001077 NO	 	 0.123401 NO	 	 0.013269 NO	           0.212
 	 85 	 -17734.8994181370 	 12	 	 0.005163 NO	 	 0.000775 NO	 	 0.031729 NO	 	 0.003317 NO	           0.053
 	 86 	 -17734.8995317370 	 10	 	 0.002840 NO	 	 0.000535 NO	 	 0.066853 NO	 	 0.006634 NO	           0.106
 	 87 	 -17734.8996468080 	 8	 	 0.002009 NO	 	 0.000480 NO	 	 0.105288 NO	 	 0.011266 NO	           0.212
 	 88 	 -17734.8997131930 	 10	 	 0.004335 NO	 	 0.000779 NO	 	 0.032026 NO	 	 0.005964 NO	           0.424
 	 89 	 -17734.8997641960 	 10	 	 0.005106 NO	 	 0.000848 NO	 	 0.055894 NO	 	 0.007172 NO	           0.848
 	 90 	 -17734.8998872150 	 8	 	 0.002893 NO	 	 0.000597 NO	 	 0.088184 NO	 	 0.012251 NO	           1.700
 	 91 	 -17734.9000044210 	 9	 	 0.002025 NO	 	 0.000428 NO	 	 0.064934 NO	 	 0.009500 NO	           3.390
 	 92 	 -17734.9000711210 	 11	 	 0.001932 NO	 	 0.000380 NO	 	 0.088013 NO	 	 0.013138 NO	           4.000
 	 93 	 -17734.9001368090 	 12	 	 0.001267 NO	 	 0.000307 NO	 	 0.120424 NO	 	 0.017865 NO	           4.000
