# File Starting Date: 11 02 2020 TIME 22:47:12.5
# Directory: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/OH--OV-UF-H2O2/option1
# File: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/OH--OV-UF-H2O2/option1/CeO2-04.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 34 	 -17735.4413603260 	 18	 	 0.004677 NO	 	 0.000846 NO	 	 0.007086 NO	 	 0.000967 YES	           0.016
 	 35 	 -17735.4415173190 	 13	 	 0.004057 NO	 	 0.000728 NO	 	 0.006212 NO	 	 0.000967 YES	           0.016
 	 36 	 -17735.4416671920 	 14	 	 0.003661 NO	 	 0.000620 NO	 	 0.009501 NO	 	 0.001934 NO	           0.031
 	 37 	 -17735.4418828850 	 17	 	 0.003309 NO	 	 0.000578 NO	 	 0.021966 NO	 	 0.003869 NO	           0.062
 	 38 	 -17735.4422921010 	 15	 	 0.002436 NO	 	 0.000480 NO	 	 0.035181 NO	 	 0.007737 NO	           0.125
 	 39 	 -17735.4428169200 	 20	 	 0.002098 NO	 	 0.000531 NO	 	 0.073709 NO	 	 0.015475 NO	           0.250
 	 40 	 -17735.4433497150 	 26	 	 0.004310 NO	 	 0.000887 NO	 	 0.147160 NO	 	 0.030949 NO	           0.500
xxx 	 41 	 -17735.4430405670 	 61	 	 0.004310 NO	 	 0.000887 NO	 	 0.032327 NO	 	 0.007737 NO	           0.125
 	 42 	 -17735.4436285510 	 19	 	 0.004779 NO	 	 0.000880 NO	 	 0.061217 NO	 	 0.015475 NO	           0.250
 	 43 	 -17735.4439692710 	 52	 	 0.004937 NO	 	 0.000792 NO	 	 0.080654 NO	 	 0.015475 NO	           0.250
 	 44 	 -17735.4442517600 	 20	 	 0.005627 NO	 	 0.000914 NO	 	 0.086427 NO	 	 0.015475 NO	           0.250
 	 45 	 -17735.4445957390 	 15	 	 0.004769 NO	 	 0.000905 NO	 	 0.059520 NO	 	 0.015475 NO	           0.250
 	 46 	 -17735.4449382490 	 34	 	 0.003918 NO	 	 0.000858 NO	 	 0.070917 NO	 	 0.015475 NO	           0.250
 	 47 	 -17735.4451131130 	 30	 	 0.003770 NO	 	 0.000864 NO	 	 0.075362 NO	 	 0.015475 NO	           0.250
 	 48 	 -17735.4453283370 	 15	 	 0.004474 NO	 	 0.000917 NO	 	 0.074162 NO	 	 0.015475 NO	           0.250
 	 49 	 -17735.4455950230 	 14	 	 0.003071 NO	 	 0.000748 NO	 	 0.179833 NO	 	 0.030949 NO	           0.500
xxx 	 50 	 -17735.4451191320 	 28	 	 0.003071 NO	 	 0.000748 NO	 	 0.030911 NO	 	 0.007737 NO	           0.125
 	 51 	 -17735.4458359470 	 69	 	 0.003248 NO	 	 0.000700 NO	 	 0.087489 NO	 	 0.015475 NO	           0.250
 	 52 	 -17735.4459862280 	 13	 	 0.005311 NO	 	 0.001013 NO	 	 0.095573 NO	 	 0.015475 NO	           0.250
 	 53 	 -17735.4463237310 	 22	 	 0.004261 NO	 	 0.000896 NO	 	 0.062686 NO	 	 0.015475 NO	           0.250
 	 54 	 -17735.4465341240 	 20	 	 0.004691 NO	 	 0.000862 NO	 	 0.073778 NO	 	 0.015475 NO	           0.250
 	 55 	 -17735.4468435580 	 14	 	 0.003054 NO	 	 0.000744 NO	 	 0.165819 NO	 	 0.030949 NO	           0.500
# Done!
